mission_number,set_number,species_code,id,set,species,specimen_count,unweighed_baskets,notes,created_at,parent_catch,catch_ratio,is_parent,set_id,species_id,parent_catch_id
CJC-2021-222,16,6123,441,Set 16 (CJC-2021-222),Red spiny sunstar (6123),,,,2021-09-02 21:13:34.063000+00:00,,,False,116,6123,
CJC-2021-222,16,6400,432,Set 16 (CJC-2021-222),Sea urchin unidentified (6400),,,,2021-09-02 20:19:11.811000+00:00,,,False,116,6400,
CJC-2021-222,16,8300,443,Set 16 (CJC-2021-222),Anthozoa unidentified (8300),,,,2021-09-02 21:14:42.177000+00:00,,,False,116,8300,
CJC-2021-222,16,8500,427,Set 16 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-02 20:09:25.459000+00:00,,,False,116,8500,
CJC-2021-222,16,9300,438,Set 16 (CJC-2021-222),Seaweed/Algae/Kelp unidentified (9300),,,,2021-09-02 21:11:47.277000+00:00,,,False,116,9300,
CJC-2021-222,16,9400,440,Set 16 (CJC-2021-222),Garbage man-made (9400),,,,2021-09-02 21:13:01.777000+00:00,,,False,116,9400,
CJC-2021-222,17,10,458,Set 17 (CJC-2021-222),Atlantic cod (10),,,,2021-09-04 18:19:09.958000+00:00,,,False,123,10,
CJC-2021-222,17,12,449,Set 17 (CJC-2021-222),White hake (12),,,,2021-09-04 18:11:52.415000+00:00,,,False,123,12,
CJC-2021-222,17,23,444,Set 17 (CJC-2021-222),Redfish unidentified (23),,,,2021-09-04 17:09:05.276000+00:00,,,False,123,23,
CJC-2021-222,17,30,445,Set 17 (CJC-2021-222),Atlantic halibut (30),,,,2021-09-04 17:57:55.244000+00:00,,,False,123,30,
CJC-2021-222,17,31,446,Set 17 (CJC-2021-222),Greenland halibut (31),,,,2021-09-04 18:06:48.628000+00:00,,,False,123,31,
CJC-2021-222,17,40,474,Set 17 (CJC-2021-222),American plaice (40),,,,2021-09-04 18:32:26.561000+00:00,,,False,123,40,
CJC-2021-222,17,41,453,Set 17 (CJC-2021-222),Witch flounder (41),,,,2021-09-04 18:16:15.616000+00:00,,,False,123,41,
CJC-2021-222,17,112,455,Set 17 (CJC-2021-222),Longfin hake (112),,,,2021-09-04 18:17:25.540000+00:00,,,False,123,112,
CJC-2021-222,17,114,465,Set 17 (CJC-2021-222),Fourbeard rockling (114),,,,2021-09-04 18:28:17.796000+00:00,,,False,123,114,
CJC-2021-222,17,201,448,Set 17 (CJC-2021-222),Thorny skate (201),,,,2021-09-04 18:08:49.679000+00:00,,,False,123,201,
CJC-2021-222,17,202,452,Set 17 (CJC-2021-222),Smooth skate (202),,,,2021-09-04 18:15:57.560000+00:00,,,False,123,202,
CJC-2021-222,17,221,451,Set 17 (CJC-2021-222),Black dogfish (221),,,,2021-09-04 18:14:48.241000+00:00,,,False,123,221,
CJC-2021-222,17,241,460,Set 17 (CJC-2021-222),Atlantic hagfish (241),,,,2021-09-04 18:19:41.341000+00:00,,,False,123,241,
CJC-2021-222,17,350,471,Set 17 (CJC-2021-222),Atlantic poacher (350),,,,2021-09-04 18:31:32.059000+00:00,,,False,123,350,
CJC-2021-222,17,400,447,Set 17 (CJC-2021-222),Monkfish (400),,,,2021-09-04 18:07:12.855000+00:00,,,False,123,400,
CJC-2021-222,17,410,454,Set 17 (CJC-2021-222),Marlin-spike grenadier (410),,,,2021-09-04 18:16:34.480000+00:00,,,False,123,410,
CJC-2021-222,17,646,467,Set 17 (CJC-2021-222),Atlantic soft pout (646),,,,2021-09-04 18:29:05.604000+00:00,,,False,123,646,
CJC-2021-222,17,712,470,Set 17 (CJC-2021-222),White barracudina (712),,,,2021-09-04 18:30:51.799000+00:00,,,False,123,712,
CJC-2021-222,17,868,466,Set 17 (CJC-2021-222),Lowfin snailfish (868),,,weight checked 2x. only 3 fish.,2021-09-04 18:28:53.384000+00:00,,,False,123,868,
CJC-2021-222,17,1224,476,Set 17 (CJC-2021-222),Eggs -Skate (1224),,,,2021-09-04 18:33:51.782000+00:00,,,False,123,1224,
CJC-2021-222,17,2100,457,Set 17 (CJC-2021-222),Decapod unidentified (2100),,,,2021-09-04 18:18:05.111000+00:00,,,False,123,2100,
CJC-2021-222,17,2526,482,Set 17 (CJC-2021-222),Snow crab (2526),,,,2021-09-04 18:42:22.181000+00:00,,,False,123,2526,
CJC-2021-222,17,2980,479,Set 17 (CJC-2021-222),Isopoda unidentified (2980),,,,2021-09-04 18:36:32.451000+00:00,,,False,123,2980,
CJC-2021-222,17,2981,480,Set 17 (CJC-2021-222),Aega psora (2981),,,,2021-09-04 18:36:42.054000+00:00,,,False,123,2981,
CJC-2021-222,17,3100,481,Set 17 (CJC-2021-222),Bristle worm unidentified (3100),,,,2021-09-04 18:37:08.719000+00:00,,,False,123,3100,
CJC-2021-222,17,4511,459,Set 17 (CJC-2021-222),Northern shortfin squid (4511),,,,2021-09-04 18:19:23.230000+00:00,,,False,123,4511,
CJC-2021-222,17,4524,472,Set 17 (CJC-2021-222),North atlantic octopus (4524),,,,2021-09-04 18:31:42.061000+00:00,,,False,123,4524,
CJC-2021-222,17,6117,469,Set 17 (CJC-2021-222),Horse star (6117),,,,2021-09-04 18:30:07.255000+00:00,,,False,123,6117,
CJC-2021-222,17,6413,475,Set 17 (CJC-2021-222),Heart urchin (6413),,,,2021-09-04 18:32:46.800000+00:00,,,False,123,6413,
CJC-2021-222,17,8208,468,Set 17 (CJC-2021-222),Sea anemones unidentified (8208),,,,2021-09-04 18:29:27.459000+00:00,,,False,123,8208,
CJC-2021-222,17,8318,463,Set 17 (CJC-2021-222),Sea pen unidentified (8318),,,,2021-09-04 18:25:14.293000+00:00,,,False,123,8318,
CJC-2021-222,17,8351,461,Set 17 (CJC-2021-222),Stephanauge nexilis (8351),,,,2021-09-04 18:20:53.416000+00:00,,,False,123,8351,
CJC-2021-222,17,8360,464,Set 17 (CJC-2021-222),Ptilella grandis (8360),,,,2021-09-04 18:25:38.285000+00:00,,,False,123,8360,
CJC-2021-222,17,8363,462,Set 17 (CJC-2021-222),Halipteris unidentified (8363),,,,2021-09-04 18:24:07.553000+00:00,,,False,123,8363,
CJC-2021-222,17,8500,473,Set 17 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-04 18:31:53.006000+00:00,,,False,123,8500,
CJC-2021-222,17,9002,478,Set 17 (CJC-2021-222),Fish/Remains unidentified (9002),,,,2021-09-04 18:35:22.259000+00:00,,,False,123,9002,
CJC-2021-222,17,9003,484,Set 17 (CJC-2021-222),Fish/Eggs unidentified (9003),,,,2021-09-04 19:05:56.900000+00:00,,,False,123,9003,
CJC-2021-222,17,9300,456,Set 17 (CJC-2021-222),Seaweed/Algae/Kelp unidentified (9300),,,,2021-09-04 18:17:49.351000+00:00,,,False,123,9300,
CJC-2021-222,17,9630,477,Set 17 (CJC-2021-222),Organic debris (9630),,,,2021-09-04 18:34:06.476000+00:00,,,False,123,9630,
CJC-2021-222,18,10,494,Set 18 (CJC-2021-222),Atlantic cod (10),,,,2021-09-04 22:55:40.083000+00:00,,,False,124,10,
CJC-2021-222,18,12,487,Set 18 (CJC-2021-222),White hake (12),,,,2021-09-04 22:45:51.383000+00:00,,,False,124,12,
CJC-2021-222,18,23,485,Set 18 (CJC-2021-222),Redfish unidentified (23),,,,2021-09-04 21:54:21.427000+00:00,,,False,124,23,
CJC-2021-222,18,31,490,Set 18 (CJC-2021-222),Greenland halibut (31),,,,2021-09-04 22:48:33.282000+00:00,,,False,124,31,
CJC-2021-222,18,40,488,Set 18 (CJC-2021-222),American plaice (40),,,,2021-09-04 22:47:34.230000+00:00,,,False,124,40,
CJC-2021-222,18,41,489,Set 18 (CJC-2021-222),Witch flounder (41),,,,2021-09-04 22:48:12.925000+00:00,,,False,124,41,
CJC-2021-222,18,114,507,Set 18 (CJC-2021-222),Fourbeard rockling (114),,,,2021-09-04 23:01:33.163000+00:00,,,False,124,114,
CJC-2021-222,18,201,486,Set 18 (CJC-2021-222),Thorny skate (201),,,,2021-09-04 22:45:18.272000+00:00,,,False,124,201,
CJC-2021-222,18,410,513,Set 18 (CJC-2021-222),Marlin-spike grenadier (410),,,,2021-09-04 23:06:25.733000+00:00,,,False,124,410,
CJC-2021-222,18,1810,501,Set 18 (CJC-2021-222),Tunicate unidentified (1810),,,,2021-09-04 22:58:01.753000+00:00,,,False,124,1810,
CJC-2021-222,18,2100,491,Set 18 (CJC-2021-222),Decapod unidentified (2100),,,,2021-09-04 22:49:18.974000+00:00,,,False,124,2100,
CJC-2021-222,18,2526,512,Set 18 (CJC-2021-222),Snow crab (2526),,,,2021-09-04 23:03:42.279000+00:00,,,False,124,2526,
CJC-2021-222,18,4511,503,Set 18 (CJC-2021-222),Northern shortfin squid (4511),,,,2021-09-04 22:58:27.791000+00:00,,,False,124,4511,
CJC-2021-222,18,4524,508,Set 18 (CJC-2021-222),North atlantic octopus (4524),,,,2021-09-04 23:02:19.583000+00:00,,,False,124,4524,
CJC-2021-222,18,5100,506,Set 18 (CJC-2021-222),Sea spider unidentified (5100),,,,2021-09-04 23:01:14.596000+00:00,,,False,124,5100,
CJC-2021-222,18,6115,509,Set 18 (CJC-2021-222),Mud star (6115),,,,2021-09-04 23:02:36.772000+00:00,,,False,124,6115,
CJC-2021-222,18,6117,510,Set 18 (CJC-2021-222),Horse star (6117),,,,2021-09-04 23:02:48.915000+00:00,,,False,124,6117,
CJC-2021-222,18,6200,495,Set 18 (CJC-2021-222),Brittle star unidentified (6200),,,,2021-09-04 22:56:13.646000+00:00,,,False,124,6200,
CJC-2021-222,18,6413,505,Set 18 (CJC-2021-222),Heart urchin (6413),,,,2021-09-04 23:00:28.985000+00:00,,,False,124,6413,
CJC-2021-222,18,8208,493,Set 18 (CJC-2021-222),Sea anemones unidentified (8208),,,Actinauge cristata  (.3020) and Actinostola callosa (12.98),2021-09-04 22:53:58.217000+00:00,,,False,124,8208,
CJC-2021-222,18,8317,511,Set 18 (CJC-2021-222),Bolocera unidentified (8317),,,,2021-09-04 23:03:21.697000+00:00,,,False,124,8317,
CJC-2021-222,18,8318,498,Set 18 (CJC-2021-222),Sea pen unidentified (8318),,,,2021-09-04 22:57:18.705000+00:00,,,False,124,8318,
CJC-2021-222,18,8351,504,Set 18 (CJC-2021-222),Stephanauge nexilis (8351),,,,2021-09-04 22:59:43.248000+00:00,,,False,124,8351,
CJC-2021-222,18,8500,500,Set 18 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-04 22:57:38.944000+00:00,,,False,124,8500,
CJC-2021-222,18,9000,502,Set 18 (CJC-2021-222),Digested remains unidentified (9000),,,,2021-09-04 22:58:14.767000+00:00,,,False,124,9000,
CJC-2021-222,18,9200,496,Set 18 (CJC-2021-222),Stones/Rocks (9200),,,,2021-09-04 22:56:46.381000+00:00,,,False,124,9200,
CJC-2021-222,18,9300,499,Set 18 (CJC-2021-222),Seaweed/Algae/Kelp unidentified (9300),,,,2021-09-04 22:57:31.361000+00:00,,,False,124,9300,
CJC-2021-222,18,9630,497,Set 18 (CJC-2021-222),Organic debris (9630),,,,2021-09-04 22:57:04.716000+00:00,,,False,124,9630,
CJC-2021-222,19,12,516,Set 19 (CJC-2021-222),White hake (12),,,,2021-09-05 01:19:42.649000+00:00,,,False,125,12,
CJC-2021-222,19,14,557,Set 19 (CJC-2021-222),Silver hake (14),,,,2021-09-05 01:55:58.957000+00:00,,,False,125,14,
CJC-2021-222,19,23,514,Set 19 (CJC-2021-222),Redfish unidentified (23),,,,2021-09-05 00:56:37.224000+00:00,,,False,125,23,
CJC-2021-222,19,30,515,Set 19 (CJC-2021-222),Atlantic halibut (30),,,,2021-09-05 01:14:31.591000+00:00,,,False,125,30,
CJC-2021-222,19,31,518,Set 19 (CJC-2021-222),Greenland halibut (31),,,,2021-09-05 01:21:58.162000+00:00,,,False,125,31,
CJC-2021-222,19,40,530,Set 19 (CJC-2021-222),American plaice (40),,,,2021-09-05 01:33:21.244000+00:00,,,False,125,40,
CJC-2021-222,19,41,517,Set 19 (CJC-2021-222),Witch flounder (41),,,,2021-09-05 01:20:35.280000+00:00,,,False,125,41,
CJC-2021-222,19,114,535,Set 19 (CJC-2021-222),Fourbeard rockling (114),,,,2021-09-05 01:36:28.258000+00:00,,,False,125,114,
CJC-2021-222,19,201,519,Set 19 (CJC-2021-222),Thorny skate (201),,,,2021-09-05 01:25:08.332000+00:00,,,False,125,201,
CJC-2021-222,19,202,520,Set 19 (CJC-2021-222),Smooth skate (202),,,,2021-09-05 01:25:24.884000+00:00,,,False,125,202,
CJC-2021-222,19,241,543,Set 19 (CJC-2021-222),Atlantic hagfish (241),,,,2021-09-05 01:42:38.484000+00:00,,,False,125,241,
CJC-2021-222,19,410,523,Set 19 (CJC-2021-222),Marlin-spike grenadier (410),,,,2021-09-05 01:29:57.474000+00:00,,,False,125,410,
CJC-2021-222,19,610,545,Set 19 (CJC-2021-222),Northern sand lance (610),,,,2021-09-05 01:44:17.254000+00:00,,,False,125,610,
CJC-2021-222,19,646,547,Set 19 (CJC-2021-222),Atlantic soft pout (646),,,,2021-09-05 01:45:15.791000+00:00,,,False,125,646,
CJC-2021-222,19,712,536,Set 19 (CJC-2021-222),White barracudina (712),,,,2021-09-05 01:36:45.356000+00:00,,,False,125,712,
CJC-2021-222,19,1200,558,Set 19 (CJC-2021-222),Eggs - Fish (1200),,,hagfisheggs,2021-09-05 01:59:26.394000+00:00,,,False,125,1200,
CJC-2021-222,19,1224,524,Set 19 (CJC-2021-222),Eggs -Skate (1224),,,,2021-09-05 01:30:19.156000+00:00,,,False,125,1224,
CJC-2021-222,19,1820,553,Set 19 (CJC-2021-222),Adult - Sea squirt unidentified (1820),,,,2021-09-05 01:53:48.821000+00:00,,,False,125,1820,
CJC-2021-222,19,2100,544,Set 19 (CJC-2021-222),Decapod unidentified (2100),,,,2021-09-05 01:43:10.394000+00:00,,,False,125,2100,
CJC-2021-222,19,2526,534,Set 19 (CJC-2021-222),Snow crab (2526),,,,2021-09-05 01:35:12.536000+00:00,,,False,125,2526,
CJC-2021-222,19,2980,548,Set 19 (CJC-2021-222),Isopoda unidentified (2980),,,,2021-09-05 01:46:59.268000+00:00,,,False,125,2980,
CJC-2021-222,19,2990,554,Set 19 (CJC-2021-222),Barnacle unidentified (2990),,,,2021-09-05 01:54:53.835000+00:00,,,False,125,2990,
CJC-2021-222,19,3100,555,Set 19 (CJC-2021-222),Bristle worm unidentified (3100),,,,2021-09-05 01:55:29.947000+00:00,,,False,125,3100,
CJC-2021-222,19,3200,549,Set 19 (CJC-2021-222),Aphrodita hastata (3200),,,,2021-09-05 01:49:55.273000+00:00,,,False,125,3200,
CJC-2021-222,19,4211,551,Set 19 (CJC-2021-222),Waved whelk (4211),,,,2021-09-05 01:51:23.852000+00:00,,,False,125,4211,
CJC-2021-222,19,4331,550,Set 19 (CJC-2021-222),Blue mussel (4331),,,,2021-09-05 01:50:43.911000+00:00,,,False,125,4331,
CJC-2021-222,19,4511,541,Set 19 (CJC-2021-222),Northern shortfin squid (4511),,,,2021-09-05 01:40:11.730000+00:00,,,False,125,4511,
CJC-2021-222,19,4524,528,Set 19 (CJC-2021-222),North atlantic octopus (4524),,,,2021-09-05 01:31:32.895000+00:00,,,False,125,4524,
CJC-2021-222,19,6115,533,Set 19 (CJC-2021-222),Mud star (6115),,,,2021-09-05 01:34:50.149000+00:00,,,False,125,6115,
CJC-2021-222,19,6117,521,Set 19 (CJC-2021-222),Horse star (6117),,,,2021-09-05 01:28:40.050000+00:00,,,False,125,6117,
CJC-2021-222,19,6200,525,Set 19 (CJC-2021-222),Brittle star unidentified (6200),,,,2021-09-05 01:30:30.884000+00:00,,,False,125,6200,
CJC-2021-222,19,6413,540,Set 19 (CJC-2021-222),Heart urchin (6413),,,,2021-09-05 01:39:47.691000+00:00,,,False,125,6413,
CJC-2021-222,19,8208,527,Set 19 (CJC-2021-222),Sea anemones unidentified (8208),,,,2021-09-05 01:30:55.819000+00:00,,,False,125,8208,
CJC-2021-222,19,8317,532,Set 19 (CJC-2021-222),Bolocera unidentified (8317),,,,2021-09-05 01:34:13.570000+00:00,,,False,125,8317,
CJC-2021-222,19,8318,537,Set 19 (CJC-2021-222),Sea pen unidentified (8318),,,,2021-09-05 01:37:13.903000+00:00,,,False,125,8318,
CJC-2021-222,19,8351,531,Set 19 (CJC-2021-222),Stephanauge nexilis (8351),,,,2021-09-05 01:33:39.164000+00:00,,,False,125,8351,
CJC-2021-222,19,8360,522,Set 19 (CJC-2021-222),Ptilella grandis (8360),,,,2021-09-05 01:29:31.081000+00:00,,,False,125,8360,
CJC-2021-222,19,8500,526,Set 19 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-05 01:30:37.533000+00:00,,,False,125,8500,
CJC-2021-222,19,9000,542,Set 19 (CJC-2021-222),Digested remains unidentified (9000),,,,2021-09-05 01:41:34.986000+00:00,,,False,125,9000,
CJC-2021-222,19,9200,538,Set 19 (CJC-2021-222),Stones/Rocks (9200),,,,2021-09-05 01:37:49.324000+00:00,,,False,125,9200,
CJC-2021-222,19,9300,529,Set 19 (CJC-2021-222),Seaweed/Algae/Kelp unidentified (9300),,,,2021-09-05 01:33:00.183000+00:00,,,False,125,9300,
CJC-2021-222,19,9500,539,Set 19 (CJC-2021-222),Mud (9500),,,,2021-09-05 01:38:58.123000+00:00,,,False,125,9500,
CJC-2021-222,19,9630,552,Set 19 (CJC-2021-222),Organic debris (9630),,,,2021-09-05 01:51:59.937000+00:00,,,False,125,9630,
CJC-2021-222,25,10,559,Set 25 (CJC-2021-222),Atlantic cod (10),,,,2021-09-05 16:11:51.174000+00:00,,,False,131,10,
CJC-2021-222,25,23,560,Set 25 (CJC-2021-222),Redfish unidentified (23),,,,2021-09-05 16:12:13.701000+00:00,,,False,131,23,
CJC-2021-222,25,30,562,Set 25 (CJC-2021-222),Atlantic halibut (30),,,,2021-09-05 16:16:57.065000+00:00,,,False,131,30,
CJC-2021-222,25,31,591,Set 25 (CJC-2021-222),Greenland halibut (31),,,,2021-09-05 16:36:59.874000+00:00,,,False,131,31,
CJC-2021-222,25,40,563,Set 25 (CJC-2021-222),American plaice (40),,,,2021-09-05 16:17:09.560000+00:00,,,False,131,40,
CJC-2021-222,25,60,566,Set 25 (CJC-2021-222),Atlantic herring (60),,,,2021-09-05 16:20:23.474000+00:00,,,False,131,60,
CJC-2021-222,25,64,574,Set 25 (CJC-2021-222),Capelin (64),,,,2021-09-05 16:29:29.649000+00:00,,,False,131,64,
CJC-2021-222,25,114,564,Set 25 (CJC-2021-222),Fourbeard rockling (114),,,,2021-09-05 16:19:43.448000+00:00,,,False,131,114,
CJC-2021-222,25,201,561,Set 25 (CJC-2021-222),Thorny skate (201),,,,2021-09-05 16:16:09.313000+00:00,,,False,131,201,
CJC-2021-222,25,340,565,Set 25 (CJC-2021-222),Alligatorfish (340),,,,2021-09-05 16:20:04.576000+00:00,,,False,131,340,
CJC-2021-222,25,520,590,Set 25 (CJC-2021-222),Sea tadpole (520),,,,2021-09-05 16:36:48.473000+00:00,,,False,131,520,
CJC-2021-222,25,623,568,Set 25 (CJC-2021-222),Daubed shanny (623),,,,2021-09-05 16:22:29.893000+00:00,,,False,131,623,
CJC-2021-222,25,1224,579,Set 25 (CJC-2021-222),Eggs -Skate (1224),,,,2021-09-05 16:31:47.928000+00:00,,,False,131,1224,
CJC-2021-222,25,1510,585,Set 25 (CJC-2021-222),Eggs - Whelk (1510),,,,2021-09-05 16:34:01.948000+00:00,,,False,131,1510,
CJC-2021-222,25,2100,592,Set 25 (CJC-2021-222),Decapod unidentified (2100),,,,2021-09-05 16:37:10.260000+00:00,,,False,131,2100,
CJC-2021-222,25,2521,577,Set 25 (CJC-2021-222),Arctic Lyre Crab/Lesser toad crab (2521),,,,2021-09-05 16:30:38.968000+00:00,,,False,131,2521,
CJC-2021-222,25,2526,576,Set 25 (CJC-2021-222),Snow crab (2526),,,,2021-09-05 16:29:59.416000+00:00,,,False,131,2526,
CJC-2021-222,25,4348,584,Set 25 (CJC-2021-222),Mollusc unidentified empty (4348),,,,2021-09-05 16:33:30.061000+00:00,,,False,131,4348,
CJC-2021-222,25,4400,572,Set 25 (CJC-2021-222),Sea slug unidentified (4400),,,,2021-09-05 16:28:51.114000+00:00,,,False,131,4400,
CJC-2021-222,25,4511,569,Set 25 (CJC-2021-222),Northern shortfin squid (4511),,,,2021-09-05 16:22:49.369000+00:00,,,False,131,4511,
CJC-2021-222,25,6115,589,Set 25 (CJC-2021-222),Mud star (6115),,,,2021-09-05 16:36:11.552000+00:00,,,False,131,6115,
CJC-2021-222,25,6125,578,Set 25 (CJC-2021-222),Winged sea star (6125),,,,2021-09-05 16:31:34.525000+00:00,,,False,131,6125,
CJC-2021-222,25,6200,573,Set 25 (CJC-2021-222),Brittle star unidentified (6200),,,,2021-09-05 16:29:05.483000+00:00,,,False,131,6200,
CJC-2021-222,25,6300,583,Set 25 (CJC-2021-222),Basket star unidentified (6300),,,,2021-09-05 16:33:17.716000+00:00,,,False,131,6300,
CJC-2021-222,25,8208,581,Set 25 (CJC-2021-222),Sea anemones unidentified (8208),,,,2021-09-05 16:32:27.413000+00:00,,,False,131,8208,
CJC-2021-222,25,8318,580,Set 25 (CJC-2021-222),Sea pen unidentified (8318),,,,2021-09-05 16:31:59.504000+00:00,,,False,131,8318,
CJC-2021-222,25,8327,571,Set 25 (CJC-2021-222),Soft coral unidentified (8327),,,,2021-09-05 16:27:53.832000+00:00,,,False,131,8327,
CJC-2021-222,25,8360,582,Set 25 (CJC-2021-222),Ptilella grandis (8360),,,,2021-09-05 16:32:42.641000+00:00,,,False,131,8360,
CJC-2021-222,25,8500,588,Set 25 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-05 16:35:59.349000+00:00,,,False,131,8500,
CJC-2021-222,25,8616,586,Set 25 (CJC-2021-222),Mycale (Mycale) lingua (8616),,,,2021-09-05 16:35:23.691000+00:00,,,False,131,8616,
CJC-2021-222,25,9000,567,Set 25 (CJC-2021-222),Digested remains unidentified (9000),,,,2021-09-05 16:22:02.294000+00:00,,,False,131,9000,
CJC-2021-222,25,9200,575,Set 25 (CJC-2021-222),Stones/Rocks (9200),,,,2021-09-05 16:29:52.600000+00:00,,,False,131,9200,
CJC-2021-222,25,9300,587,Set 25 (CJC-2021-222),Seaweed/Algae/Kelp unidentified (9300),,,,2021-09-05 16:35:50.837000+00:00,,,False,131,9300,
CJC-2021-222,25,9630,570,Set 25 (CJC-2021-222),Organic debris (9630),,,,2021-09-05 16:23:16.650000+00:00,,,False,131,9630,
CJC-2021-222,26,10,593,Set 26 (CJC-2021-222),Atlantic cod (10),,,,2021-09-05 18:35:00.652000+00:00,,,False,132,10,
CJC-2021-222,26,12,598,Set 26 (CJC-2021-222),White hake (12),,,,2021-09-05 18:46:21.340000+00:00,,,False,132,12,
CJC-2021-222,26,23,600,Set 26 (CJC-2021-222),Redfish unidentified (23),,,,2021-09-05 18:47:16.572000+00:00,,,False,132,23,
CJC-2021-222,26,30,594,Set 26 (CJC-2021-222),Atlantic halibut (30),,,,2021-09-05 18:38:40.146000+00:00,,,False,132,30,
CJC-2021-222,26,31,597,Set 26 (CJC-2021-222),Greenland halibut (31),,,,2021-09-05 18:45:02.053000+00:00,,,False,132,31,
CJC-2021-222,26,40,596,Set 26 (CJC-2021-222),American plaice (40),,,,2021-09-05 18:43:59.099000+00:00,,,False,132,40,
CJC-2021-222,26,41,608,Set 26 (CJC-2021-222),Witch flounder (41),,,,2021-09-05 18:50:27.020000+00:00,,,False,132,41,
CJC-2021-222,26,60,601,Set 26 (CJC-2021-222),Atlantic herring (60),,,,2021-09-05 18:47:53.860000+00:00,,,False,132,60,
CJC-2021-222,26,64,610,Set 26 (CJC-2021-222),Capelin (64),,,,2021-09-05 18:52:01.408000+00:00,,,False,132,64,
CJC-2021-222,26,114,621,Set 26 (CJC-2021-222),Fourbeard rockling (114),,,,2021-09-05 18:57:11.599000+00:00,,,False,132,114,
CJC-2021-222,26,201,599,Set 26 (CJC-2021-222),Thorny skate (201),,,,2021-09-05 18:46:50.710000+00:00,,,False,132,201,
CJC-2021-222,26,202,602,Set 26 (CJC-2021-222),Smooth skate (202),,,,2021-09-05 18:48:07.968000+00:00,,,False,132,202,
CJC-2021-222,26,251,609,Set 26 (CJC-2021-222),Gadidae unidentified (251),,,,2021-09-05 18:51:15.771000+00:00,,,False,132,251,
CJC-2021-222,26,301,625,Set 26 (CJC-2021-222),Shorthorn sculpin (301),,,,2021-09-05 19:04:28.764000+00:00,,,False,132,301,
CJC-2021-222,26,340,612,Set 26 (CJC-2021-222),Alligatorfish (340),,,,2021-09-05 18:53:41.168000+00:00,,,False,132,340,
CJC-2021-222,26,350,623,Set 26 (CJC-2021-222),Atlantic poacher (350),,,,2021-09-05 18:57:56.970000+00:00,,,False,132,350,
CJC-2021-222,26,520,613,Set 26 (CJC-2021-222),Sea tadpole (520),,,,2021-09-05 18:54:11.892000+00:00,,,False,132,520,
CJC-2021-222,26,647,624,Set 26 (CJC-2021-222),Vahl's eelpout (647),,,,2021-09-05 19:02:12.594000+00:00,,,False,132,647,
CJC-2021-222,26,2100,595,Set 26 (CJC-2021-222),Decapod unidentified (2100),,,,2021-09-05 18:39:15.114000+00:00,,,False,132,2100,
CJC-2021-222,26,2526,607,Set 26 (CJC-2021-222),Snow crab (2526),,,,2021-09-05 18:49:40.939000+00:00,,,False,132,2526,
CJC-2021-222,26,4348,618,Set 26 (CJC-2021-222),Mollusc unidentified empty (4348),,,,2021-09-05 18:55:54.266000+00:00,,,False,132,4348,
CJC-2021-222,26,4511,611,Set 26 (CJC-2021-222),Northern shortfin squid (4511),,,,2021-09-05 18:52:53.481000+00:00,,,False,132,4511,
CJC-2021-222,26,5100,615,Set 26 (CJC-2021-222),Sea spider unidentified (5100),,,,2021-09-05 18:54:54.471000+00:00,,,False,132,5100,
CJC-2021-222,26,6200,603,Set 26 (CJC-2021-222),Brittle star unidentified (6200),,,,2021-09-05 18:48:26.693000+00:00,,,False,132,6200,
